id_ticket,categoria,subcategoria,inicio_falla,cierre_falla,tiempo_total,tg_region,direccion,abierto_por,fecha_asignacion,equipo_asignado,grupo_asignado,agente_asignado,descripcion,tipo_de_problema,tipo_de_producto,inicio_afectacion,fin_afectacion,desc_falla,severidad,tg_cantidad_dslam,tg_severidad,grupo_que_resolvio,cerrado_por,codigo_de_resolucion,res_anal_code,estatus_del_ticket,tiempo_de_cierre,resolucion,tg_cant_clientes_afectados,tg_cantidad_celdas,tipo,falla_de_fibra_óptica,reparación_principal_fo,reparación_específica_fo
F5117894,DATOS,ROUTER,2023-07-09 19:25:06,2023-07-10 02:08:41,6.73,CENTRAL,ENCINO GACHO CELDA,tmipuser,2023-07-09 19:34:23,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,diego.quiroa,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: JTPAGTEGN1W1A01AB2YOM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,09/07/2023 19:09:15,2023-07-10 00:23:20,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: JTPAGTEGN1W1A01AB2YOM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.87.6.68
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Descri",Critica,0,2,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,2023-07-10," COMENTARIO GENERAL DE CIERRE: SE UBICO DAÑO EN TRAMO CAUSADO POR BALINAZOS. SE INSTALÓ UN TRAMO DE 100MTS Y SE UTILIZARON 2 MUFAS RECICLADAS, 24 TERMOENCOGIBLES 60MM Y 4 MANGUITAS PEQUEÑAS. TRABAJARON",0,1.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5118466,CONMUTACION,IMS_ACCESO,2023-07-10 10:44:01,2023-07-10 19:40:07,8.94,ORIENTE,AGUA SALOBREGA SHELTER,tmipuser,2023-07-10 12:07:37,FRONT OFFICE,WO - CLAROFIBRAOPTICA,thomas.peliz,"HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7340197"" PTP ""/rack=1/shelf=0/slot=20/domain=UNKNOWN/port=0""",CAIDA TOTAL,INCIDENTE CONMUTACION,10/07/2023 10:28:27,2023-07-10 19:39:47,"ManagedObject: HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7340197"" PTP ""/rack=1/shelf=0/slot=20/domain=UNKNOWN/port=0""
AddText: GT - FALLA DE PASO DE ABONADO POR PERDIDA DE SENAL DE PUERTO OPTICO EN MSAN MA5600T H801GICD Frame=0, Slot=20, Subslot=65535, Port=0 M00_YSANGTAL_AGUA_SALOBREGA;/rack=1/s",Critica,0,2,FRONT OFFICE,bernie.cubur,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-07-10,"  SE ENCUENTRA DAÑO EN CABLE Y SE INSTALAN 200 METROS DE CABLE DE 24 HILOS SE INSTALAN 2 MUFAS Y SE REALIZAN 24 FUSIONES F.O LEONARDO AQUINO, JUAN LUIS CARDONA, Y APOYO DE LUDIN HERRERA Y LUIS PANTALEO",0,1.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5119234,TRANSMISION,FIBRA OPTICA,2023-07-10 18:05:49,2023-07-11 04:47:48,10.7,METROPOLITANA,RIVERA DEL RIO UR,tmipuser,2023-07-10 20:55:48,FRONT OFFICE,WO - CLAROFIBRAOPTICA,estefany.roldan,"RMDOMAIN .Alcatel_1354_General PATH ""001/SM01/GSMPGTRRN1T1H8N0_B18/GVCAGTVCN1T1H8N0_B18""",CAIDA TOTAL,CORTE DE FIBRA,10/07/2023 17:57:54,2023-07-11 04:47:46,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""001/SM01/GSMPGTRRN1T1H8N0_B18/GVCAGTVCN1T1H8N0_B18""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|001/SM01/GSMPGTRRN1T1H8N0_B18/GVCAGTVCN1T1H8N0_B18||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|current",Critica,0,2,FRONT OFFICE,bernie.cubur,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-07-11," SE RECIBE LLAMADA JOSE LUIS  HERNANDEZ, SE INSTALARON 250MTS DE CABLE DE 96 HILO, SE FUSIONO 152, SE USARON 2 MUFAS, CORDENADAS: 14.48595-90.53412 TRAMO: RIVERA DEL RIO - VILLA CANALES ACCESO: BACK BO",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO
F5119273,MOVIL,BTS,2023-07-10 18:17:57,2023-07-11 13:43:43,19.43,CENTRAL,SAN LUCAS SACATEPEQUEZ CELDA,integracion_logcontrol,2023-07-11 09:04:44,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,REMEDY: INC000039209358 10/07/2023 06:10:22 p.m. BTS:SITIO CAIDO GSM UMTS LTE FUERZA,CAIDA TOTAL,FALLA DE ENERGIA,10/07/2023 11:17:56,2023-07-11 13:43:33,"BTS:SITIO CAIDO GSM UMTS LTE FUERZA
***** WO CREADA POR SIEU *****

 REGION:CENTRAL 
NOMBRE DEL NODO:ASLSGTSUN1W1 WG1624 SAN LUCAS SACATEPEQUEZ 
IP_NODO:10.111.65.18

NeType: BSC6900 GSM| NeLocation: | vendor: | neName: GTGDV2B| alarmName: SCTP Link Fault| alarmLocation: Subrack No.=1, Slot No.=0, S",Media,0,2,WO - CCR GT,estefany.roldan,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,2023-07-11," SE PROCEDE A CIERRE  FREDY PIXOLA QUIEN NOS INDICA OMENTARIO GENERAL DE CIERRE: SE UBICO CORTE POR ÁRBOL CAÍDO SE TIRO TRAMO DE 150M DE FTTH, SE REALIZÓ 2 EMPALMES DE 4 FUSIONES. SE VERIFICA CELDA OPE",0,1.0,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5119533,DATOS,ROUTER,2023-07-10 21:42:11,2023-07-11 15:41:55,18.0,OCCIDENTE,LA DEMOCRACIA HUEHUETENANGO UR,tmipuser,2023-07-11 08:30:46,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,kevino.garcia,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: HDEMGTDEN1D1A04A2911M1 | Puerto: GigabitEthernet0/3/3 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,10/07/2023 21:14:34,2023-07-11 15:41:54,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: HDEMGTDEN1D1A04A2911M1 | Puerto: GigabitEthernet0/3/3 Interfaz Generica
Tipo de Equipo: ATN950D - Direccion IP: 10.87.5.99
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonico",Critica,0,2,GT - F.O MOVIL,andy.garcia,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-07-11," SE COMUNICA HUBER GOMEZ QUIEN INDICA QUE SE ATENDIO  CORTE FO SE INSTALO 250 METROS DE CABLE, 24 FUCIONES Y EL  DAÑO FUE PORBOCADO POR CAIDA DE VARIOS ARBOLES , ATIENDIO HUBER GOMEZ VICTOR MENDEZ Y EM",450,1.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5121101,DATOS,SWITCH,2023-07-11 15:10:03,2023-07-11 22:48:41,7.64,OCCIDENTE,PATULUL UR,deboral.arroyo,2023-07-11 15:26:38,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marcos.balsells,FUERA DE SERVICIO ATN  PATULUL HUAWEI ATN980C(10.103.85.152) Y SUS DEPENDENCIAS,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,11/07/2023 15:09:24,2023-07-11 22:44:09,"FUERA DE SERVICIO ATN  PATULUL HUAWEI ATN980C(10.103.85.152) Y SUS DEPENDENCIAS
SAN JUAN BAUTISTA HUAWEI ATN905(10.103.85.79)
COCALES CELDA HUAWEI ATN910C(10.103.85.112)
CELDA COCALES - SAN CARLOS(10.72.40.162)
PATULUL HUAWEI ATN 910C(10.72.40.184) -
POCHUTA II HUAWEI ATN905(10.103.85.172)
AN LUCAS ",Critica,0,2,FRONT OFFICE,palencia.melvin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-07-11," F5121101 TAREA DE FO 5121101 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: UR PATULUL - COCALES LATITUD DE CORTE DE F. O: 14.407286, LONGITUD DE CORTE DE F.O: -91.184249 REPARACIÓN PRINCIPAL DE F.O.: 3 REPA",1,20.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.5 INSTALACION DE CABLE FO AEREO FIG 8, DE 72 FO"
F5122277,DATOS,ROUTER,2023-07-12 12:24:42,2023-07-13 09:33:44,21.15,OCCIDENTE,LA TORTUGA CELDA,tmipuser,2023-07-12 13:22:43,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marcos.balsells,GT | Alarma: Physical Port Down | Descripcion: Physical Port Down(Entity) | Equipo: RTLHGTLTN1W1A02A04ENM1 | Puerto: 100GE0/2/27 Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,12/07/2023 12:03:46,2023-07-13 09:33:42,"GT | Alarma: Physical Port Down | Descripcion: Physical Port Down(Entity) | Equipo: RTLHGTLTN1W1A02A04ENM1 | Puerto: 100GE0/2/27 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.72.63.125
Causa Probable: The physical interface was Down.
Descripcion de Alarma (ESP): Puerto fisico caido
Mn",Critica,0,2,FRONT OFFICE,alexanderf.lopez, REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,2023-07-13," CARLOS ROBERTO MAZARIEGOS INDICA QUE SE HIZO MIGRACION DE CABLE ANTIGUO A CABLE NUEVO, CABLE DE 12 FIBRAS  SE REALIZO 2 EMPALMES DE 12 FIBRAS CADA UNO Y SE HIZO REPARACION A 100MTS DE CELDA INTECAP RE",1,29.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5122578,CONMUTACION,IMS_ACCESO,2023-07-12 15:24:16,2023-07-13 10:12:14,18.8,ORIENTE,BASCULA,tmipuser,2023-07-12 15:31:45,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marcos.balsells,GT - PERDIDA DE CONEXION ENTRE MSAN MA5616 M00_IPBAGTBS_LA_BASCULA BASCULA,CAIDA TOTAL,INCIDENTE CONMUTACION,12/07/2023 15:07:24,2023-07-13 10:12:13,"GT - PERDIDA DE CONEXION ENTRE MSAN MA5616 M00_IPBAGTBS_LA_BASCULA BASCULA

Huawei/U2000;7342760
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=59-100,
Layer Rate=1,
service affecting=Information_not_provided,
affectedTP list=,
nativeEMS",Critica,0,2,FRONT OFFICE,alexanderf.lopez,FALLA DE RED COMERCIAL,FIBRA OPTICA,closed,2023-07-13," -*-*  SE LLAMA A KENET BROWN 58262972 INDICA QUE SERVICIO RESTABLECIO EL DIA DE AYER, SE INSTALO UN CABLE DE 48 HILOS, SE PASO DE DUCTO A AEREO DAÑO CAUSADO POR AMPLIACION DE TRAMO CARRETERO TRAMO UR ",1,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5122854,CONMUTACION,IMS_ACCESO,2023-07-12 17:21:15,2023-07-13 01:14:49,7.89,METROPOLITANA,CIUDAD SATELITE UR,tmipuser,2023-07-12 18:15:34,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,marcos.balsells,GT - PERDIDA DE CONEXION ENTRE MSAN MA5600T M00_GMIXGTCS_CIUDAD_SATELITE Y U2000,CAIDA TOTAL,INCIDENTE CONMUTACION,12/07/2023 17:20:38,2023-07-13 01:00:00,"GT - PERDIDA DE CONEXION ENTRE MSAN MA5600T M00_GMIXGTCS_CIUDAD_SATELITE Y U2000

Huawei/U2000;7341580
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=41-100,
Layer Rate=1,
service affecting=Information_not_provided,
affectedTP list=,
nat",Critica,0,2,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,2023-07-13," SE COMUINICA OSE LUIS HERNANDEZ E INFORMA QUE SE INSTALARO 100 METROS DE CABLE DE FIBRA, 48 FUSIONES EN TOTAL.",100,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
F5122926,DATOS,SWITCH,2023-07-12 17:56:52,2023-07-13 06:38:23,12.69,OCCIDENTE,RETALHULEU UR,deboral.arroyo,2023-07-12 23:49:56,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | ALARMA: LINK DOWN | DESCRIPCION: LINK DOWN | EQUIPO: RTLHGTRUN1D2C02B03EIM1 | PUERTO: GIGABITET,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,12/07/2023 17:56:51,2023-07-13 06:24:00,"GT | ALARMA: LINK DOWN | DESCRIPCION: LINK DOWN | EQUIPO: RTLHGTRUN1D2C02B03EIM1 | PUERTO: GIGABITETHERNET6/1/3 INTERFAZ GENERICA
TIPO DE EQUIPO: NE40E(V8) - DIRECCION IP: 10.179.28.55
CAUSA PROBABLE: THE LINK BREAKS WHEN THE INTERFACE CHANGES TO DOWN.
DESCRIPCION DE ALARMA (ESP): ENLACE CAIDO
MNEMO",Critica,0,2,GT - F.O MOVIL,diego.taguite,DESASTRE NATURAL,FIBRA OPTICA,closed,2023-07-13," F5122926 TAREA DE FO 5122926 TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: RETALHULEU HACIA SAN FELIPE REU LATITUD DE CORTE DE F. O: 14.605588, LONGITUD DE CORTE DE F.O: -91.608067 REPARACIÓN PRINCIPAL DE ",1,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO"
F5122935,DATOS,ROUTER,2023-07-12 18:10:51,2023-07-13 04:55:42,10.75,OCCIDENTE,PUEBLO NUEVO SUCHITEPEQUEZ CELDA,tmipuser,2023-07-12 22:01:27,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: MPNUGTPUN1W1A01A02ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,12/07/2023 17:55:08,2023-07-13 04:43:34,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: MPNUGTPUN1W1A01A02ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.72.52.164
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Des",Critica,0,2,GT - F.O MOVIL,diego.taguite,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-07-13," AXEL MORALES INDICA QUE SE UBICA DAÑO PROVOCADO POR CAÍDA DE ÁRBOLES, SE CORRE RESERVA UBICADA A 300 MTS Y SE REALIZA UN EMPALME DE 12 FUSIONES, TRABAJAN EN CAMPO HÉCTOR MEJIA, AXEL MORALES Y JOSÉ ARA",1,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.6 INSTALACION DE CABLE FO AEREO ADSS DE CUALQUIER CAPACIDA
F5123001,TRANSMISION,DWDM,2023-07-12 18:39:25,2023-07-13 13:26:14,18.78,OCCIDENTE,RETALHULEU UR,tmipuser,2023-07-12 18:52:08,GT - F.O MOVIL,WO - UFINET,walfred.rubi,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Retalhuleu | Puerto: 1-Xela Centro-15-11AST2-2(RM2/TM2-Dir Coatepeque)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.36 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: RTLHGTRU,CAIDA TOTAL,DWDM SIN PROTECCION,12/07/2023 18:38:41,2023-07-13 13:26:13,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Retalhuleu | Puerto: 1-Xela Centro-15-11AST2-2(RM2/TM2-Dir Coatepeque)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.36 Causa Probable: OSC_LOS is declared if the input power is lower than the ,Critica,0,2,GT - F.O MOVIL,andy.garcia,TRABAJOS DE TERCEROS,FIBRA OPTICA,closed,2023-07-13, ESTIMADO POR EL MOMENTO NO PODEMOS REPARA SERIA HASTA MAÑANA A PRIMERA HORA YA QUE SON TERRENOS PRIVADOS Y HAY CABLES DE ALTA TENSIÓN TIRADOS POSTES DESPLOMADO Y LA LLUVIA NO CALMA.,1,3.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5123123,MOVIL,BTS,2023-07-12 19:21:03,2023-07-13 12:14:32,16.89,ORIENTE,CASTILLO DE SAN FELIPE CELDA,integracion_logcontrol,2023-07-12 19:24:59,WO - CCR GT,WO - CLAROFIBRAOPTICA,juan.donis,REMEDY: INC000039255607 12/07/2023 07:10:41 p.m. E-NODE B:FALLA DE MG,CAIDA POTENCIAL,CAIDA POTENCIAL DE ENERGIA,12/07/2023 12:21:02,2023-07-13 12:14:22,"E-NODE B:FALLA DE MG
***** WO CREADA POR SIEU *****

 REGION:ORIENTE 
NOMBRE DEL NODO:CASTILLO SAN FELIPE 
IP_NODO:10.111.95.183

NeType: BTS3900| NeLocation: | vendor: | neName: LG4587| alarmName: FALLA DE MG| alarmLocation: Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=6, Board Type=UPEU, Us",Baja,0,3,WO - CCR GT,thomas.peliz,DESASTRE NATURAL,FIBRA OPTICA,closed,2023-07-13," SE LLAMA A KEVIN ELIEZER PEREZ MORALES TEL 58265105 QUIEN INDICA QUE SE CORRIO RESERVA DE 20MTS, SE REALIZO REPACION UTILIZANDO 1 MUFA Y 12 FUSIONES. JOSE SAZO Y LUIS NAJERA",0,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.3 INSTALACION DE CABLE DE FO DUCTO DE 96 HASTA 144 FO
F5123128,DATOS,SWITCH,2023-07-12 19:22:16,2023-07-13 07:28:28,12.1,ORIENTE,EL ESTOR UR,bernie.cubur,2023-07-12 19:41:29,FRONT OFFICE,WO - UFINET,juan.donis,FUERA DE SERVICIO ATN EL ESTOR HUAWEI (10.103.91.77) Y SUS DEPENDENCIAS,CAIDA TOTAL,FUERA DE SERVICIO,12/07/2023 19:22:15,2023-07-13 07:28:27,"FUERA DE SERVICIO ATN EL ESTOR HUAWEI (10.103.91.77) Y SUS DEPENDENCIAS
HOSTNAME: 	IESTGTESN1D1B02B11IBM1
ADDRESS: 	10.103.91.77",Critica,0,2,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,2023-07-13, UFINET INDICA QUE 13/07/2023 06:58 AM ESTIMADO CLIENTE. LAS ACCIONES CORRECTIVAS FUERON FINALIZADAS. FAVOR VALIDAR EL ESTADO ACTUAL DE SU SERVICIO.,1313,36.0,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB
F5123956,DATOS,ROUTER,2023-07-13 09:03:16,2023-07-13 19:42:17,10.65,ORIENTE,SALAMA UR,tmipuser,2023-07-13 09:20:58,FRONT OFFICE,WO - UFINET,thomas.peliz,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: BSALGTSAN1D1B03A351BM6 | Puerto: GigabitEthernet0/3/5 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,13/07/2023 08:55:30,2023-07-13 19:20:22,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: BSALGTSAN1D1B03A351BM6 | Puerto: GigabitEthernet0/3/5 Interfaz Generica
Tipo de Equipo: ATN980C - Direccion IP: 10.87.4.111
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",Critica,0,2,FRONT OFFICE,palencia.melvin,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-07-13, SE COMUNICA WILBERT MORALES QUIEN SOLICITA CIERRE CON EL SIGUIENTE COMENTARIO  SE LLAMO A BO IP TIENDE ENLACE OPERATIVO  CON DESIVELES ENTRESALAMA   -16DMV Y DEL SANARATE EL RX-17 RB  VALIDA HAROLD ME,1,0.0,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO
F5124159,TRANSMISION,DWDM,2023-07-13 10:40:48,2023-07-13 13:23:46,2.72,CENTRAL,TAXISCO UR,tmipuser,2023-07-13 10:46:42,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,roger.funes,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Taxisco | Puerto: 0-subrack-5-11AST2-2(RM2/TM2-Dir Escuintla)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: OTAXGTTA,CAIDA TOTAL,DWDM SIN PROTECCION,13/07/2023 10:39:12,2023-07-13 13:23:45,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Taxisco | Puerto: 0-subrack-5-11AST2-2(RM2/TM2-Dir Escuintla)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS t,Critica,0,2,GT - F.O MOVIL,andy.garcia,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,2023-07-13, TAREA FO:*F5124159-001 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: DWDM ESCUINTLA-TAXISCO LATITUD DE CORTE DE F. O: 14.220885 LONGITUD DE CORTE DE F.O: -90.7290140 REPARACIÓN PRINCIPAL DE F.O.: 2 REPARACI,0,1.0,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5125387,DATOS,SWITCH,2023-07-14 00:18:40,2023-07-14 10:28:18,10.16,ORIENTE,ESTANCIA DE LA VIRGEN CELDA,tmipuser,2023-07-14 05:04:57,FRONT OFFICE,WO - CLAROFIBRAOPTICA,marioa.hernandez,GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: YSCAGTEVN1W1A02AA2YOM1 | Puerto: GigabitEthernet0/2/5 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,13/07/2023 23:58:28,2023-07-14 10:28:10,"GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: YSCAGTEVN1W1A02AA2YOM1 | Puerto: GigabitEthernet0/2/5 Interfaz Generica
Tipo de Equipo: ATN905(V8) - Direccion IP: 10.87.4.85
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Se ha detectado una falla en ",Critica,0,3,FRONT OFFICE,alexanderf.lopez,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,2023-07-14, SE REHICIERON EMPALMES EN MUFAS EXISTENTES. CONFIRMA EN SERVICIO PERSONAL DE BO IP JOSE PORTILLO INFORMA JUAN LUIS CARDONA Y LEONARDO AQUIL 2.1 UM LATITUD 14.9304 LONGITUD -89.879 SAN CRISTOBAL - ESTA,0,0.0,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN
F5125772,DATOS,SWITCH,2023-07-14 09:22:05,2023-07-14 18:14:05,8.87,OCCIDENTE,SAN JOSE LA VEINTE CELDA,tmipuser,2023-07-14 12:28:44,GT - F.O MOVIL,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: KIXCGTSJN1D1A01A36ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,14/07/2023 09:01:37,2023-07-14 18:14:03,"GT | Alarma: Optical Fail | Descripcion: Optical Fail | Equipo: KIXCGTSJN1D1A01A36ENM1 | Puerto: GigabitEthernet0/2/0 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.72.49.51
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Se ha detectado una falla en un",Critica,0,3,GT - F.O MOVIL,andy.garcia,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,2023-07-14," SE COMUNICA DIETER LEAL    BYRON RODRIGUEZ DE BO IP SE TIRO UN TRAMO DE 100 METROS DE FIBRA SE REALIZA 12 FUSINES SE INTALA UNA MUFA QUEDANDO TODO OPERATIVO, SE TRABAJA EN CONJUNTO OSWIN CAAL , ARTENI",0,0.0,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO
