recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
435,F5463603,F5463603-002,TRANSMISION,DWDM,TELGUA,17/04/2024 16:21:29,17/04/2024 22:11:45,5.84,Guatemala,CENTRAL,TAXISCO UR,tmipuser,17/04/2024 19:15:10,FRONT OFFICE,WO - CCR GT,,jonatan.escobar,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Taxisco | Puerto: 0-subrack-5-11AST2-2(RM2/TM2-Dir Escuintla ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.50 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: OTAXGTTA,CAIDA TOTAL,DWDM SIN PROTECCION,17/04/2024 16:18:26,17/04/2024 22:11:19,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Taxisco | Puerto: 0-subrack-5-11AST2-2(RM2/TM2-Dir Escuintla ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.50 Causa Probable: OSC_LOS is declared if the input power i,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,17-APR-24,"COMENTARIO GENERAL DE CIERRE: SE UBICAN HILOS ROTOS EN MUFA, SE REHACE UN EMPALME DE 12 FUSIONES, SE UTILIZAN 12 TERMOS DE 60MM, 1 MUFA COMMSCOPE, ATENDIERON POR PARTE DE FIBRA ÓPTICA ADOLFO GOMEZ, ES",3,0,14.0884683,-90.4961731,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
436,F5464192,F5464192-002,RECLAMO MASIVO,CABLE MULTIPAR COBRE,TELGUA,18/04/2024 07:21:41,18/04/2024 15:19:50,7.97,Guatemala,PX METRO SUR,MASIVO GUATEMALA METRO SUR,sandra.pazvFM,18/04/2024 08:35:32,FRONT OFFICE,WO - CCR GT,,roger.funes,"DEPARTAMENTO: 		GUATEMALA",CAIDA TOTAL,CABLE  ROTO,18/04/2024 07:21:36,18/04/2024 15:19:40,"DEPARTAMENTO: 		GUATEMALA		
MUNICIPIO: 		GUATEMALA		
REGIÓN:		METRO SUR		
CABLE: 		SJVG		
 PAR:  				
CD:				
RANGO: 				
TRABAJO:		DAÑO A LA INFRAESTRUCTURA		
CLIENTES AFECTADO: 		12		
RESPONSABLE: 		MARIO MEDINA 		
TICKET PISA: 		003837",1,0,2,Closed,FRONT OFFICE,marlon.martinez,ESTRECHAMIENTO CABLE AEREO,TRABAJO PROGRAMADO,closed,f,,,,18-APR-24,"SE ENCONTRÓ DAÑO EN FIBRA REVENTADO POR CAMIONES, SE INSTALARON 100 METROS DE FIBRA DE 48 HILOS, SE COLOCO UNA MUFA FOX400 Y UNA MUFA FOX450, SE UTILIZAN 24 MANGAS, TRABAJÓ JUAN ESCOBAR Y JORGE DAVID",12,0,14.529252,-90.599650,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
437,F5464498,F5464498-002,MOVIL,BTS,TELGUA,18/04/2024 11:16:27,18/04/2024 15:15:51,3.99,Guatemala,CENTRAL,WG3852_EL_LIMON_JUTIAPA,tmipuser,18/04/2024 11:40:42,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,roger.funes,"RADIOBASE_HUAWEI .""EL_LIMON_JUTIAPA_ID_WG3852""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,18/04/2024 11:04:00,18/04/2024 15:15:50,"ManagedObject: RADIOBASE_HUAWEI .""EL_LIMON_JUTIAPA_ID_WG3852""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTCEN3R,  ---SITIO FUERA POR TRANSMISION WG3852 CRITICIDAD BAJO",1,0,2,Closed,FRONT OFFICE,luis.escobar,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,18-APR-24,FALLA NO.: 5464498 TAREA DE FO 5464498-002 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: CELDA CUESTA EL GUAYABO - UR EL PROGRESO LATITUD DE CORTE DE F. O: 14.37256215 LONGITUD DE CORTE DE F.O:-89.82669644,0,2,14.37256215,-89.82669644,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
438,F5464733,F5464733-004,DATOS,ROUTER,TELGUA,18/04/2024 14:22:10,18/04/2024 17:55:16,3.55,Guatemala,OCCIDENTE,SAN LUCAS TOLIMAN UR,tmipuser,18/04/2024 15:31:12,FRONT OFFICE,WO - CCR GT,,hugok.anderson,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: SSLTGTSLN1D1B01A06ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,18/04/2024 14:02:29,18/04/2024 17:55:15,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: SSLTGTSLN1D1B01A06ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.103.85.199
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
De",1,2,2,Closed,FRONT OFFICE,luis.escobar,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,18-APR-24,TAREA DE FO 5464733 TIPO DE FALLA: BACK BONE TRAMO DE FIBRA: PATULUL UR A SAN LUCAS TOLIMAN CENTRAL SAN LUCAS TOLIMAN- PATULUL UR LATITUD DE CORTE DE F. O: 14.4578050 LONGITUD DE CORTE DE F.O: -91.137,0,11,14.4578050,-91.1371680,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.6 INSTALACION DE CABLE FO AEREO ADSS DE CUALQUIER CAPACIDA,,
439,F5464744,F5464744-003,DATOS,ROUTER,TELGUA,18/04/2024 14:31:35,18/04/2024 23:49:09,9.29,Guatemala,METROPOLITANA,FINCA ESTANZUELA CELDA,tmipuser,18/04/2024 14:36:59,FRONT OFFICE,WO - CCR GT,,rodriguez.brayan,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: GVCAGTFEN1D1B01A21ENM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,18/04/2024 14:02:55,18/04/2024 23:48:50,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: GVCAGTFEN1D1B01A21ENM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.174.172.80
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
De",1,1,2,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,18-APR-24,"CORTE DE FIBRA WILSSON CHEVERRIA SE REALIZA 2 FUSIONES Y MDICIONES, PERSONAL DE PLANTA INTERNA INFORMA QUE EL PUERTO ESTABA APAGADO  EN LA CELDA DE SANTA ELENA VARILLAS. POR ESO NO SE RECIBIA SEÑAL OP",1,1,14.408910,-90.536854,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.1 EMPALME O FUSION POR HILO DE FO EN DISTRIBUIDOR OPTICO,,
440,F5464766,F5464766-002,DATOS,ROUTER,TELGUA,18/04/2024 14:41:34,19/04/2024 00:04:55,9.39,Guatemala,CENTRAL,SANTA CATARINA MITA SHELTER,tmipuser,18/04/2024 14:48:41,FRONT OFFICE,WO - CCR GT,,romeoe.luna,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JSCMGTSCN1D1A02A27ENM3 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,RENDIMIENTO,FUERA DE GESTION,18/04/2024 14:17:51,19/04/2024 00:04:54,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JSCMGTSCN1D1A02A27ENM3 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.6.141
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",3,0,3,Closed,FRONT OFFICE,alexanderf.lopez,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,19-APR-24,FIBRA OPTICA SE PROCEDE A CIERRE POR COMENTARIO ANTERIOR DE ALEX RIGOBERTO SOTO PARADA INTERFACE OPERATIVA Y CON VALORES OPTIMOS DE POTENCIA,0,0,NO BRINDA,NO BRINDA,ACCESO,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.2 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
441,F5465106,F5465106-003,DATOS,SWITCH,TELGUA,18/04/2024 19:42:40,19/04/2024 04:48:35,9.1,Guatemala,ORIENTE,TACTIC,iboy.victor,18/04/2024 21:14:08,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,mynor.adqui,CAIDA INTERFACE HACIA GT (ALTAVERAPAZ) PURULHA HUAWEI ATN 910C(10.72.49.180) - ROUTER,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,18/04/2024 19:42:39,19/04/2024 04:48:29,CAIDA INTERFACE HACIA GT (ALTAVERAPAZ) PURULHA HUAWEI ATN 910C(10.72.49.180) - ROUTER,2,1,2,Closed,FRONT OFFICE,alexanderf.lopez,VANDALISMO,FIBRA OPTICA,closed,f,,,,19-APR-24,"INFORMA DIETER LEAL QUE SE INSTALARON 250MTS DE FO SE REALIZAN 2 EMPALMES 48 FUSIONES Y 2 MUFAS, QUEDANDO OPERATIVO, CONFIRMA ALEX SOTO DE BO IP,  TRABAJO DIETER LEAL, JAIME LEM, JAIME OSORIO+",1,14,15.3022721,-90.3167387,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
442,F5465273,F5465273-001,CLARO TV,RED HFC,TELGUA,19/04/2024 00:21:33,19/04/2024 18:32:57,18.19,Guatemala,METROPOLITANA,LOURDES/SALA DE DATOS(NODO TELERED 2),omar.zambrano,19/04/2024 04:53:44,GT - F.O VOC,WO - CCR GT,WO - CLAROFIBRAOPTICA,kevino.garcia,"LOU12, LOU21, LOU59 SE OBSERVAN NODOS SIN SEÑAL.",CAIDA TOTAL,INTERNET_TV_VOZ,19/04/2024 00:21:32,19/04/2024 18:31:05,"LOU12, LOU21, LOU59 SE OBSERVAN NODOS SIN SEÑAL.",4,0,2,Closed,GT - F.O VOC,alfredoi.contreras,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,19-APR-24,SE COMUNICA JOSE ESCOBAR INDICA QUE SE REPARA MUFA DAÑADA A 1400 METROS DE LOURDES  TRABAJA HECTOR QUEZADA DANIEL RAMOS HE IVAN ALARCON LUIS ECHEVERIA Y ARTURO ISAGUIRRE EDGAR VASQUEZ DEL VOC VALIDA,100,0,314.648878,-90.483438,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
443,F5465448,F5465448-003,MOVIL,BTS,TELGUA,19/04/2024 04:39:19,19/04/2024 12:26:10,7.78,Guatemala,ORIENTE,PASMOLON II ENTRE TACTIC Y PURULHA CELDA,iboy.victor,19/04/2024 05:02:00,FRONT OFFICE,WO - CCR GT,,mynor.adqui,FUERA DE SERVICIO PASMOLON II ENTRE TACTIC Y PURULHA CELDA,CAIDA TOTAL,BTS  CON FALLA,19/04/2024 04:39:18,19/04/2024 12:26:09,FUERA DE SERVICIO PASMOLON II ENTRE TACTIC Y PURULHA CELDA,2,0,2,Closed,FRONT OFFICE,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,19-APR-24,DIETER LEAL INDICA QUE SE INTERVINO UNA MUFA DE DERIVACION PARA PODER LEVANTAR PASMOLON 2 PERO POR SER UNA MUFA TRONCAL SE AFECTO ATN LA CELDA QUEDA CON NIVELES OPTIMOS CODIGO DE CIERRE 3-3.2 LATITUD:,0,1,15.311836,-90.324409,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
444,F5465662,F5465662-003,MOVIL,BSC,TELGUA,19/04/2024 09:29:02,19/04/2024 11:57:17,2.47,Guatemala,ORIENTE,WG1438_PURULHA,tmipuser,19/04/2024 09:50:10,FRONT OFFICE,WO - CCR GT,,cristian.gonzalezr,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,19/04/2024 09:25:22,19/04/2024 11:57:16,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG1438 - PURULHA Enodeb IP: 10.74.40.62
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=0, SlotNo=10, ProcType=SGP, ProcNo=2, MCC=704, MNC=01, EnodeBType=MACRO, EnodeBCode=1438",1,0,2,Closed,FRONT OFFICE,luis.escobar,REPARACION O REPOSICION DE HARDWARE,HARDWARE,closed,f,,,,19-APR-24,DIETER LEAL INDICA QUE SE INTERVINO UNA MUFA DE DERIVACION PARA PODER LEVANTAR PASMOLON 2 PERO POR SER UNA MUFA TRONCAL SE AFECTO ATN LA CELDA QUEDA CON NIVELES OPTIMOS VALIDA EDGAR PINEDA DE BO IP CO,0,13,15.311836,-90.324409,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
445,F5466017,F5466017-002,TRANSMISION,FIBRA OPTICA,TELGUA,19/04/2024 12:33:46,19/04/2024 22:35:41,10.03,Guatemala,CENTRAL,OJO DE AGUA TIA MARIA CELDA,tmipuser,19/04/2024 12:58:26,FRONT OFFICE,WO - CCR GT,WO - UFINET,roger.funes,"RMDOMAIN .Alcatel_1354_General PATH ""01/SM64/JPASGTOAHM0_A49/BRBRGTBRHM4_AC1(UFINET)""",CAIDA TOTAL,CORTE DE FIBRA,19/04/2024 12:34:34,19/04/2024 22:35:09,"ManagedObject: RMDOMAIN .Alcatel_1354_General PATH ""01/SM64/JPASGTOAHM0_A49/BRBRGTBRHM4_AC1(UFINET)""
AddText: |{RMServiceState=inService|RMObjectType=physicallink}|Media Failure|01/SM64/JPASGTOAHM0_A49/BRBRGTBRHM4_AC1(UFINET)||{}|notAck|1 message=ALARM_NOTIF[notificationType=alarmRaise|currentAlarmI",3,0,2,Closed,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,TRANSMISION,closed,f,,,,19-APR-24,UFINET CONPARTE VIA CORREO POR LO QUE SOLICITAMOS LA VALIDACION POR PARTE DE SU GESTION YA QUE LA REFERENCIA 24206059  NO INGRESA LLAMADA  GRACIAS 19/04/2024 08:19 PM ESTIMADO SU PERSONAL DE CAMPO MIG,1,0,NO BRINDA UFINET,NO BRINDA UFINET,ULTIMA MILLA,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.3 EMPALME O FUSION POR HILO DE FO EN CAJA DISTRIBUCION /TE,,
446,F5466213,F5466213-002,TRANSMISION,DWDM,TELGUA,19/04/2024 15:12:16,19/04/2024 22:03:47,6.86,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,19/04/2024 16:52:44,FRONT OFFICE,WO - CCR GT,,marlon.martinez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 0-Los Amates/Puerto Cortez-6-11AST2-1(RM1/TM1 Dir Los Amates ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,19/04/2024 15:09:41,19/04/2024 22:03:05,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 0-Los Amates/Puerto Cortez-6-11AST2-1(RM1/TM1 Dir Los Amates ENLACE FRONTERIZO CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is decl,1,0,2,Closed,FRONT OFFICE,josep.aguilare,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,19-APR-24,"COMENTARIO GENERAL CORTE DE FIBRA OPTICA POR SABOTAJE,  INSTALÓ DOS MUFAS, 60 FUSIONES CADA MUFA, VALIDO DIEGO CAMO DWDM,  ICHEL ESCOBAR DE TX..  *TRAMO DE FIBRA:*PTO.BARRIOS- LOS AMATES",3,0,15.61.02,-88.56.87,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
447,F5466236,F5466236-001,TRANSMISION,DWDM,TELGUA,19/04/2024 15:32:27,19/04/2024 22:02:36,6.5,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,19/04/2024 16:05:28,FRONT OFFICE,WO - CCR GT,WO - UFINET,marlon.martinez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,19/04/2024 15:26:24,19/04/2024 22:00:26,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the,1,0,2,Closed,FRONT OFFICE,josep.aguilare,FALLA DUPLICADA,ADMINISTRATIVO,closed,f,,,,19-APR-24,"19/04/2024 07:09 PM ESTIMADO UN FAVOR VALIDAR ESTADO DE SU SERVICIO. CAUSA EVENTO POR SABOTAJE EN NUESTRA RED. PARA RESTABLECER EL SERVICIO, HEMOS ACTIVADO LA RESERVA Y PROCEDEREMOS A INSTALAR UNA CAJ",1,66,NO BRINDA UFINET,NO BRINDA UFINET,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
448,F5466247,F5466247-002,TRANSMISION,FIBRA OPTICA,TELGUA,19/04/2024 15:43:18,20/04/2024 15:43:52,24.01,Guatemala,CENTRAL,SANTA LUCIA COTZUMALGUAPA UR,siguenza.cristian,20/04/2024 08:34:49,FRONT OFFICE,WO - CCR GT,,marlon.martinez,ALARMA DE LOS OF SIGNAL A NIVEL DE STM64 ENTRE LOS SITIOS DE SANTA LUCIA COTZ - MAZATENANGO ANILLO 2,ENLACE FUERA DE SERVICIO,CORTE DE FIBRA,19/04/2024 15:43:13,20/04/2024 15:43:48,ALARMA DE LOS OF SIGNAL A NIVEL DE STM64 ENTRE LOS SITIOS DE SANTA LUCIA COTZ - MAZATENANGO ANILLO 27,4,0,Falla sin Afectación,Closed,FRONT OFFICE,luis.escobar,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,20-APR-24,MIGUEL BERCIAN INDICAQUE SE REALIZO CAMBIO DE TARJETA EN SANTA LUCIA CORTZUMALGUAPA VALIDA EMILIO COYOY DE BO TX QUE ANILLO SE ENCUENTRA OPERATIVO*-,0,0,NO BRINDA FO,NO BRINDA FO,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,,
449,F5466562,F5466562-003,DATOS,ROUTER,TELGUA,19/04/2024 21:34:11,20/04/2024 00:39:43,3.09,Guatemala,ORIENTE,ALDEA EL ROSARIO CELDA,tmipuser,19/04/2024 21:46:13,FRONT OFFICE,WO - CCR GT,,marcos.balsells,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: IMORGTERN1W1A01AA1YOM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,19/04/2024 21:31:28,20/04/2024 00:34:06,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: IMORGTERN1W1A01AA1YOM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.103.91.3
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Descr",1,0,2,Closed,FRONT OFFICE,josep.aguilare,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,20-APR-24,INFORMA KEVIN PEREZ QUE SE REHIZO BANDEJA DE EMPALMES EN ALDEA EL ROSARIO ID 3408 NO SE UTILIZO RESERVA POR LO QUE SOLICITA EL CIERRE,1,0,15.5427,-88.8389,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
450,F5466629,F5466629-002,TRANSMISION,DWDM,TELGUA,20/04/2024 00:03:16,20/04/2024 10:53:12,10.83,Guatemala,ORIENTE,LOS AMATES UR,tmipuser,20/04/2024 00:46:48,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,jonatan.escobar,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-2(RM2/TM2-Dir Puerto Barrios)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IAMAGTAM,CAIDA TOTAL,DWDM SIN PROTECCION,19/04/2024 23:52:58,20/04/2024 10:53:11,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-2(RM2/TM2-Dir Puerto Barrios)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is l,1,0,2,Closed,FRONT OFFICE,luis.escobar,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,20-APR-24,"SE LLAMA A KENNETH BROWN 58262972 SE INSTALAN 3 TRAMOS DE FO, SE REALIZAN 48 FUSIONES EN CADA MUFA CON MUFAS NUEVAS, SE TRABAJA CON KEVIN PEREZ, VICTOR MONROY CON EL APOYO DE CONTRATISTA NASEL, SE CON",1,0,15.5174,-88.7982,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
451,F5466778,F5466778-003,DATOS,ROUTER,TELGUA,20/04/2024 06:25:08,20/04/2024 11:04:29,4.66,Guatemala,CENTRAL,SANTA CATARINA MITA SHELTER,tmipuser,20/04/2024 06:36:47,FRONT OFFICE,WO - CCR GT,,marcos.balsells,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JSCMGTSCN1D1A02A27ENM3 | Puerto: GigabitEthernet0/2/3 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,20/04/2024 06:23:34,20/04/2024 11:04:27,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: JSCMGTSCN1D1A02A27ENM3 | Puerto: GigabitEthernet0/2/3 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.87.6.141
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemonic",1,0,2,Closed,FRONT OFFICE,luis.escobar,FALLA DE RED COMERCIAL,FUERZA Y CLIMA,closed,f,,,,20-APR-24,FALLAS NO.: 5466778 TAREA DE FO 5466778-002 TIPO DE FALLA: ULTIMA MILLA TRAMO DE FIBRA:  CELDA SUCHITAN - SANTA CATARINA MITA LATITUD DE CORTE DE F. O:   14.41877102 LONGITUD DE CORTE DE F.O: -89.8068,1,0,14.41877102,-89.80689771,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
