recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
144,F5910871,F5910871-003,DATOS,SWITCH,TELGUA,01/02/2025 18:56:29,02/02/2025 12:20:51,17.41,Guatemala,ORIENTE,FINCA BONANZA CELDA,tmipuser,01/02/2025 19:40:49,FRONT OFFICE,WO - CCR GT,,marlon.martinez,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: PSAYGTFON1T1A01A24ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,CAIDA TOTAL,PUERTO FUERA DE SERVICIO,01/02/2025 18:20:55,02/02/2025 11:10:20,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: PSAYGTFON1T1A01A24ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.224.9
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
Mn",1,0,2,Closed,FRONT OFFICE,william.iquite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,02-FEB-25,"SE COMUNICA ERICK HERNANDEZ E INFORMA QUE SE INSTALAN 150 METROS DE CABLE AOTB, SE INSTALAN 2 MUFAS Y SE REALIZA UN EMPALME EN CADA MUFA. SE SOLI9CITA CIERRE. VAIDA BYRON RODRIGUEZ DE BO IP VALIDA TOD",0,1,16.408173,-90.134586,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,BONANZA-EL TAMARINDO,
145,F5910908,F5910908-003,MOVIL,BSC,TELGUA,01/02/2025 19:59:20,02/02/2025 10:24:40,14.42,Guatemala,METROPOLITANA,LUGAR GENERICO,tmipuser,01/02/2025 20:03:47,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,marlon.martinez,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,01/02/2025 19:57:24,02/02/2025 07:51:25,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG5396 - WG5396_COLONIA_SAN_FELIPE_LOS_CIPRESES Enodeb IP: 10.111.178.83
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=8, ProcType=SGP, ProcNo=6, MCC=704, MNC=01, E",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,REPARACION O REPOSICION DE HARDWARE,HARDWARE,closed,f,,,,02-FEB-25,FALLA NO.  5910908 TIPO DE ACCESO.  ÚLTIMA MILLA TRAMO.  PANAJACHEL HACIA SAN ANTONIO PALOPÓ LATITUD. 14.703031 LONGITUD.  -91.126568 REPARACIÓN PRINCIPAL  3 REPARACIÓN ESPECÍFICA.  3.2 COMENTARIO GEN,0,1,14.703031,-91.126568,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,PANAJACHEL - SAN ANTONIO PALOPO
146,F5911111,F5911111-002,DATOS,SWITCH,TELGUA,02/02/2025 00:47:25,03/02/2025 21:58:10,45.18,Guatemala,CENTRAL,PASO DE LOS JALAPAS CELDA,tmipuser,03/02/2025 14:26:00,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,yensis.calgua,GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: LJALGTPJN1D1A01A39ENM1 | Puerto: 25GE0/2/23 Interfaz Generica,RENDIMIENTO,PUERTO FUERA DE SERVICIO,02/02/2025 00:11:58,03/02/2025 18:46:00,"GT | Alarma: Optical Invalid | Descripcion: Optical Invalid | Equipo: LJALGTPJN1D1A01A39ENM1 | Puerto: 25GE0/2/23 Interfaz Generica
Tipo de Equipo: ATN910D - Direccion IP: 10.87.4.78
Causa Probable: The input optical power was too low
Descripcion de Alarma (ESP): Modulo optico invalido
Mnemonico: LJ",1,0,3,Closed,GT - F.O MOVIL,diego.taguite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,03-FEB-25,"SE TIENE CONFERENCIA CON ELMER MATTA Y JORGE ROMERO, SOLICITAN CIERRE DE LA FALLA YA QUE PERSONAL EN CAMPO DE FO REALIZO MEDICIONES AL MISMO PUNTO QUE REPORTATON 5.4KM DE PASO LOS JALAPAS HACIA EL RAN",0,0,14.918958,-90.002835,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,TRAMO NO DOCUMENTADO,RANCHO SHELTER.-PASO DE LOS JALAPA CLARO
147,F5911135,F5911135-002,TRANSMISION,DWDM,TELGUA,02/02/2025 01:20:57,02/02/2025 11:19:35,9.98,Guatemala,ORIENTE,PUERTO BARRIOS UR,tmipuser,02/02/2025 01:37:10,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marlon.martinez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce ENLACE CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IPBAGTPB,CAIDA TOTAL,DWDM SIN PROTECCION,02/02/2025 01:16:22,02/02/2025 10:57:03,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Puerto Barrios | Puerto: 1-Rio Dulce-13-11AST2-1(RM1/TM1 Dir Rio Dulce ENLACE CRITICO)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.67 Causa Probable: OSC_LOS is declared if the input power is,3,0,2,Closed,FRONT OFFICE,william.iquite,RESTABLECIMIENTO DE INTERFAZ CON CENTRAL,FIBRA OPTICA,closed,f,,,,02-FEB-25,"KENETH BROWN INDICA QUE SE TUVO ROBO DE POSTE Y FUE CORTADO POR SABOTAJE, SE CORRIO RESERVA Y UNA MUFA NUEVA DE 48 FUSIONES   *NOC REGIONAL* *CIERRE FALLA:* F5911135 *HORA DE INICIO:* 02/02/2025 01:20",1,0,15.54.28,-88.88.62,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,PUERTO BARRIOS - RIO DULCE
148,F5911242,F5911242-003,TRANSMISION,DWDM,TELGUA,02/02/2025 05:36:16,02/02/2025 14:49:23,9.22,Guatemala,ORIENTE,MORALES UR,tmipuser,02/02/2025 05:53:55,FRONT OFFICE,WO - CCR GT,,marlon.martinez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Morales | Puerto: 0-subrack-2-F1AST4-1(RM1/TM1 DIR MARISCOS)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: 10.87.86.154 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IMORGTMO,CAIDA TOTAL,DWDM SIN PROTECCION,02/02/2025 05:33:39,02/02/2025 14:02:44,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Morales | Puerto: 0-subrack-2-F1AST4-1(RM1/TM1 DIR MARISCOS)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: 10.87.86.154 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS thre,3,0,2,Closed,FRONT OFFICE,william.iquite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,02-FEB-25,"HANS BARRIOS INDICA QUE SE ENCONTRO DAÑO EN MUFA DE REPARACION, SE REALIZO UNA FUSION, ENLACE SE ENCUENTRA EN RANGO VALIDA SERGIO PITZUN DE BO TX   *NOC REGIONAL* *CIERRE FALLA:* F5911242 *HORA DE INI",1,0,15.418142,-89.073809,BACKBONE,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,MARISCOS-MORALES_UFINET,
149,F5911525,F5911525-004,DATOS,ROUTER,TELGUA,02/02/2025 10:16:31,02/02/2025 16:15:18,5.98,Guatemala,CENTRAL,SIPACATE CELDA,tmipuser,02/02/2025 10:22:42,FRONT OFFICE,WO - CCR GT,,hugok.anderson,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: EGOMGTSPN1T1A02A22ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,02/02/2025 09:58:37,02/02/2025 16:00:41,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: EGOMGTSPN1T1A02A22ENM1 | Puerto: GigabitEthernet0/2/2 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.103.85.98
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemoni",1,0,2,Closed,FRONT OFFICE,william.iquite,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,02-FEB-25,F5911525 TAREA DE FO F5911525-002 TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: UR LA GOMERA/CELDA SIPACATE LATITUD DE CORTE DE F. O: 14.023107 LONGITUD DE CORTE DE F.O: -91.099096 REPARACIÓN PRINCIPAL,1,0,14.023107,-91.099096,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",UR LA GOMERA-CELDA SIPACATE,
150,F5911786,F5911786-004,MOVIL,BTS,TELGUA,02/02/2025 14:08:19,02/02/2025 22:56:10,8.8,Guatemala,ORIENTE,WG1834_LLANO_GRANDE_JALAPA,tmipuser,02/02/2025 14:11:05,WO - CCR GT,WO - CCR GT,,rodriguez.brayan,"RADIOBASE_HUAWEI .""WG1834_LLANO_GRANDE_JALAPA_ID_WG1834""",CAIDA TOTAL,BTS FALLA DE ENERGIA,02/02/2025 13:58:57,02/02/2025 22:56:00,"ManagedObject: RADIOBASE_HUAWEI .""WG1834_LLANO_GRANDE_JALAPA_ID_WG1834""
AddText: Guatemala --- SITIO FUERA POR AC !!! PreviaSac1  ---",1,0,2,Closed,WO - CCR GT,marcos.balsells,REPOSICION DE TRAMO DE FIBRA OPTICA POR ROBO,FIBRA OPTICA,closed,f,,,,02-FEB-25,LUIS CARDONA INDICA SE TENIA CORTO CIRCUITO SE JALO RESERVA DE 230 MTS DE FO SE REALIZAN 2 FUISONES DE 12 HILOS VALIDA JOSE AGUILAR DE FRONT OFFICE,0,,14.6154,-89.9765,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,JALAPA-LLANO GRANDE,
151,F5911970,F5911970-003,MOVIL,BSC,TELGUA,02/02/2025 17:23:53,02/02/2025 23:32:05,6.14,Guatemala,CENTRAL,WG3485_FINCA_SANTA_RITA,tmipuser,02/02/2025 17:41:39,GT - F.O MOVIL,WO - CCR GT,,cristian.gonzalezr,Huawei_U2020_Mobile .gt.mx.u2020_movil_alm Managed_Element 8530,CAIDA TOTAL,BSC FALLA DE HARDWARE,02/02/2025 17:17:13,02/02/2025 23:32:04,"Guatemala Sitio 4G-LTE FUERA DE SERVICIO Enodeb Name: LG3485 - FINCA_SANTA_RITA Enodeb IP: 10.111.148.44
NeType: MME| NeLocation: Centro| vendor: Huawei| neName: MMEGT01| alarmName: S1ap Link Down| alarmLocation: SubrackNo=1, SlotNo=8, ProcType=SGP, ProcNo=5, MCC=704, MNC=01, EnodeBType=MACRO, Enode",1,0,2,Closed,GT - F.O MOVIL,julio.barrera,REPARACION O REPOSICION DE HARDWARE,HARDWARE,closed,f,,,,02-FEB-25,FALLAS NO.: FF5911970 TAREA DE FO F5911970-002 TIPO DE FALLA: ÚLTIMA MILLA TRAMO DE FIBRA: UR SANTA LUCÍA/CELDA SANTA RITA LATITUD DE CORTE DE F. O: 14.338575 LONGITUD DE CORTE DE F.O:-90.998397 REPAR,0,1,14.338575,-90.998397,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,UR SANTA LUCÍA/CELDA SANTA RITA
152,F5911991,F5911991-002,TRANSMISION,DWDM,CLARO_XT,02/02/2025 17:53:58,03/02/2025 21:20:50,27.45,Guatemala,OCCIDENTE,REP EL BOQUERON XT,andy.garcia,02/02/2025 18:28:56,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,rodriguez.brayan,BOQUERON M920  -- TAPACULA,ENLACE FUERA DE GESTION,CORTE DE FIBRA,02/02/2025 17:53:57,03/02/2025 21:09:33,"BOQUERON M920  -- TAPACULA

POSIBLE PERDIDA DE SEÑAL OPTICA ENTRE LOS NODO *BOQUERON -- TAPACHUA*",4,0,2,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,03-FEB-25,INFORMA CARLOS FUENTES QUE SE CIERRE UFINET ATENDIÓ FALLA NIVELES EN RANGO CONFIRMA DIEGO CAMO DE BO TX.  SE VALIDA ENLACE Y SE OBSERVAN NIVELES DENTRO DE RANGO: TX BOQUERON -> RX TAPACHULA: -30.48 TX,1,0,NO FACILITA,NO FACILITA,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,BOQUERON - TAPACHULA
153,F5912414,F5912414-003,MOVIL,BTS,TELGUA,03/02/2025 07:19:48,03/02/2025 16:24:58,9.09,Guatemala,ORIENTE,WG3621_LOS_CERRITOS_IZABAL,tmipuser,03/02/2025 09:08:27,GT - F.O MOVIL,WO - CCR GT,,mynor.adqui,"RADIOBASE_HUAWEI .""WG3621_LOS_CERRITOS_IZABAL_ID_WG3621""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,03/02/2025 07:09:09,03/02/2025 15:07:40,"ManagedObject: RADIOBASE_HUAWEI .""WG3621_LOS_CERRITOS_IZABAL_ID_WG3621""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTGDV4R,  ---SITIO FUERA POR TRANSMISION WG3621 CRITICIDAD CRITICO_VIP",1,0,2,Closed,GT - F.O MOVIL,iboy.victor,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,03-FEB-25,SE  REICIERON  FUSIONES  EN  ODF   Y SE  UBICA UNA  ATENUACION A  300 METROS DEL SITIO  Y  SE REALIZARON 24 FUISIONES  EN  TOTAL  INFORMA  JOSE  SAZO CON EL  APOYO DE  JENSON  ORELLANA  SE CONFIRMA CO,0,1,15.386525,-88.822476,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,TRAMO NO DOCUMENTADO,SARCO CREAK  HACIA LOS  CERRITOS.
154,F5912482,F5912482-002,TRANSMISION,DWDM,TELGUA,03/02/2025 08:33:32,03/02/2025 12:36:50,4.06,Guatemala,ORIENTE,ZACAPA,tmipuser,03/02/2025 09:45:23,GT - F.O MOVIL,WO - CCR GT,WO - UFINET,cristian.gonzalezr,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Zacapa | Puerto: 0-Shelf0-1-F1ST2-1(Direccion Cabanas)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: 10.87.12.4 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: ZCPAGTZC,CAIDA TOTAL,DWDM SIN PROTECCION,03/02/2025 08:31:18,03/02/2025 12:36:49,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: Zacapa | Puerto: 0-Shelf0-1-F1ST2-1(Direccion Cabanas)-OSC:1 Tipo de Equipo: OptiX OSN 1800 - Direccion IP: 10.87.12.4 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. D,1,0,2,Closed,GT - F.O MOVIL,gustavo.quezada,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,03-FEB-25,UFINET VIA CORREO. UFINET TIK-557543-C5J8  03/02/2025 11:40 AM ESTIMADO CLIENTE FAVOR VALIDAR EL ESTADO ACTUAL DE SU SERVICIO CAUSA: AVERÍA EN FIBRA ÓPTICA /FORTUITO / POSTE DESPLOMADO SOLUCIÓN: SE CO,1,5,N/A,N/A,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,TRAMO NO DOCUMENTADO,Cabañas - Zacapa (La Fragua) - 2 Hilos¿
155,F5912568,F5912568-003,MOVIL,BTS,TELGUA,03/02/2025 09:34:33,04/02/2025 00:59:59,15.42,Guatemala,OCCIDENTE,WG2417_SAN_JUAN_COTZAL,tmipuser,03/02/2025 10:19:02,FRONT OFFICE,WO - CCR GT,,mynor.adqui,"RADIOBASE_HUAWEI .""WG2417_SAN_JUAN_COTZAL_ID_WG2417""",CAIDA TOTAL,BTS FALLA EN EL MEDIO DE TX,03/02/2025 09:21:40,03/02/2025 18:45:46,"ManagedObject: RADIOBASE_HUAWEI .""WG2417_SAN_JUAN_COTZAL_ID_WG2417""
AddText: Guatemala Sitio 2GY3G Fuera por Transmision, RNC=GTVLL1R,  ---SITIO FUERA POR TRANSMISION WG2417 CRITICIDAD CRITICO_VIP",1,0,2,Closed,FRONT OFFICE,joser.marroquin,REPARACION O REPOSICION DE HARDWARE,FIBRA OPTICA,closed,f,,,,04-FEB-25,"SE COMUNICA VICTOR MENDEZ E INFORMA QUE FALLA FUE PROVIOCADA POR SABOTAJE, SE INSTALO 160 METROS DE CABLE, INSTALACION DE 2 MUFAS 3M, 24 FUSUIONES. VALIDO EDDY MAZARIEGOS DE BO IP ENLACE OPERATIVO.",0,4,15.463250,-91.035449,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,SAN JUAN COTZAL-CHAJUL
156,F5912594,F5912594-003,CONMUTACION,SIEMENS,TELGUA,03/02/2025 09:48:53,03/02/2025 15:26:57,5.63,Guatemala,CENTRAL,NUEVA CONCEPCION UR,tmipuser,03/02/2025 10:23:21,FRONT OFFICE,WO - CCR GT,,bryan.sutuj,FALLA DE PASO DE ABONADO - ENCOGTNC_NUEVA CONCEPCION UR CLASS=DLUC DLU=1030 DLUC=0,CAIDA TOTAL,INCIDENTE CONMUTACION,03/02/2025 09:38:34,03/02/2025 14:45:02,"FALLA DE PASO DE ABONADO - ENCOGTNC_NUEVA CONCEPCION UR CLASS=DLUC DLU=1030 DLUC=0
HEADER: 
GDLUP/GDLUP/GUACBK1V51400029/106                      25-02-03  09:37:57 
0414                               3086/03431             AM.ALARM-57428 

DATA: 
*** DLU FAILURE WITH CONFIGURATION",1,0,2,Closed,FRONT OFFICE,william.iquite,CORRECCION ATENUACION FIBRA OPTICA,TRANSMISION,closed,f,,,,03-FEB-25,FALLAS NO.:  F5912594 TAREA DE FO 5912594-002 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: UR TIQUISATE-SAN A TONO SUCHITEPEQUEZ LATITUD DE CORTE DE F. O: 14.298164 LONGITUD DE CORTE DE F.O: -91.377455 REP,1,0,14.298164,-91.377455,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,ur Tiquisate-San Antonio Suchitepequez
157,F5912764,F5912764-002,CONMUTACION,IMS_ACCESO,TELGUA,03/02/2025 11:36:44,03/02/2025 18:57:13,7.34,Guatemala,METROPOLITANA,EL FRUTAL CELDA,herrera.enio,03/02/2025 11:47:34,FRONT OFFICE,WO - CCR GT,,rodriguez.brayan,CALL CENTER REPORTA M00_GSMPGTFR_OLT_EL_FRUTAL,RENDIMIENTO,INCIDENTE CONMUTACION,03/02/2025 11:36:43,03/02/2025 17:21:03,"CALL CENTER REPORTA M00_GSMPGTFR_OLT_EL_FRUTAL

QUEJA GENERADA:
11769321
11769299
11769273
11769253
11769079",2,0,3,Closed,FRONT OFFICE,william.iquite,RESTABLECIMIENTO DE INTERFAZ,FIBRA OPTICA,closed,f,,,,03-FEB-25,SE COMUNICA GILMAR HERNANDEZ E INFORMA QUE SE REALIZA FUSION EN MUFA DE POZO QUEDANDO POTENCIA OK HASTA NAP. VALIDA MAURICIO TOBAR DE BO CX.,0,0,14.502168,-90.5661842,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.2 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,TRAMO NO DOCUMENTADO,EL FRUTAL-GPON EL FRUTAL 317
158,F5913696,F5913696-002,CONMUTACION,IMS_ACCESO,TELGUA,04/02/2025 05:30:40,05/02/2025 01:30:42,20,Guatemala,ORIENTE,SAN PEDRO CARCHA,tmipuser,04/02/2025 08:07:43,GT - F.O MOVIL,WO - CCR GT,,mynor.adqui,GT - CORTE DE FIBRA EN ONTS EN H836CALE DEL GPON M03_VSPCGTSPN1D1A02A211QA0_OLT_S_PEDRO_CARCHA,CAIDA PARCIAL,INCIDENTE CONMUTACION,04/02/2025 05:14:32,04/02/2025 17:39:03,"GT - CORTE DE FIBRA EN ONTS EN H836CALE DEL GPON M03_VSPCGTSPN1D1A02A211QA0_OLT_S_PEDRO_CARCHA

Huawei/U2000;167774093;/shelf=0/slot=1/fb=0/domain=UNKNOWN/port=13/highPath=0/lowPath=0
native ProbableCause=The distribute fiber is broken or the OLT cannot receive expected optical signals from the ONT(",2,0,2,Closed,GT - F.O MOVIL,diego.taguite,CLIENTE,FIBRA OPTICA,closed,f,,,,05-FEB-25,"SE COMUNICA DITTER LEAL SE LOCALIZA CORTE DE FO A 1,500 METROS DE HUB BOX HACIA LA UR POR CONSTRUCCION SE DAÑO LA FIBRA, SE ESTRECHA RESERVA DE 25 METROS Y SE REALIZA 25 FUSIONES, SE CONFIRMA CON CRIS",16,0,15.477693,-90.310335,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,CARCHA-CARCHA,
159,F5913760,F5913760-002,TRANSMISION,DWDM,TELGUA,04/02/2025 07:07:08,04/02/2025 11:07:06,4,Guatemala,CENTRAL,ANTIGUA GUATEMALA UR ID9302,tmipuser,04/02/2025 07:36:48,GT - F.O MOVIL,WO - CCR GT,,rodriguez.brayan,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Antigua | Puerto: 0-Chimaltenango - Escuintla-4-11AST2-1(RM1/TM1 Dir Escuintla)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.115 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: ANGTGTAN,CAIDA TOTAL,DWDM SIN PROTECCION,04/02/2025 07:00:31,04/02/2025 11:07:04,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Antigua | Puerto: 0-Chimaltenango - Escuintla-4-11AST2-1(RM1/TM1 Dir Escuintla)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.4.115 Causa Probable: OSC_LOS is declared if the input power is lower,1,0,2,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,04-FEB-25,FALLAS NO.:  F5913760 TAREA DE FO 5913760-001 TIPO DE FALLA: BACKBONE TRAMO DE FIBRA: DWDM  ESCUINTLA-ANTIGUA LATITUD DE CORTE DE F. O: 14.453507 LONGITUD DE CORTE DE F.O: -90.811675 REPARACIÓN PRINCI,1,0,14.453507,-90.811675,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",TRAMO NO DOCUMENTADO,ESCUINTLA-ANTIGUA
