recid,NUMERO,TAREA,CATEGORY,SUBCATEGORY,COMPANY,INICIO_FALLA,CIERRE_FALLA,TIEMPO_TOTAL,COUNTRY,TG_REGION,LOCATION_FULL_NAME,OPENED_BY,ASSIGN_DATE,ASSIGNMENT,ASSIGN_DEPT,GRUPO_ASIGNACION,ASSIGNED_TO,BRIEF_DESCRIPTION,PROBLEM_TYPE,PRODUCT_TYPE,INICIO_AFECTACION,FIN_AFECTACION,DESC_FALLA,SEVERITY,TG_CANTIDAD_DSLAM,TG_SEVERIDAD,PROBLEM_STATUS,RESOLVED_GROUP,CLOSED_BY,RESOLUTION_CODE,RES_ANAL_CODE,STATUS,TG_CLIENTEEMPRESARIAL,NOMBRE_WO,INICIO_WO,FIN_WO,CLOSE_TIME,RESOLUCION,TG_CANT_CLIENTES_AFECTADOS,TG_CANTIDAD_CELDAS,Latitud_del_corte_de_FO,Longitud_del_corte_de_FO,Tipo,Falla_de_Fibra_Óptica,Reparación_Principal_FO,Reparación_específica_FO,Tramo_de_FO,Tramo_sin_Documentar
88,F4897580,F4897580-002,DATOS,SWITCH,CLARO_XT,30/01/2023 16:14:19,31/01/2023 10:31:42,18.29,Guatemala,METROPOLITANA,TORRE CAFE NODO XT/SALA DE DATOS,tmipuser,30/01/2023 17:18:43,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,Guatemala | Link down | Enlace Optico Caido | 3805006-NodoTorreCafe-8660-01 |,CAIDA POTENCIAL,FUERA DE SERVICIO,30/01/2023 16:41:14,31/01/2023 10:31:38,"Guatemala | Link down | Enlace Optico Caido | 3805006-NodoTorreCafe-8660-01 | 
Tellabs 8600
The link is down i.e. not operational.

HardwareType: Ethernet Line Card 1, Node Name : 3805006-NodoTorreCafe-8660-01, Trunk Name :  , Trunk fault recovery status : Undefined,  Subrack's hardware type : Unkno",1,0,3,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,31-JAN-23,-*-* SE COMUNICA JOSE LUIS  INDICA QUE SE INSTALARON 300 MTS DE CABLE DE 48 FIBRAS SE CONSTRUYERON 2 EMPALMES 96 FUSIONES EN TOTAL LA CONTRATISTA RETIRO POSTE CHOCADO EL DAÑO FUE CAUSADO POR ACCIDENTE,0,0,14.628245,-90.493781,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",,
89,F4897783,F4897783-001,DATOS,SWITCH,TELGUA,30/01/2023 22:48:42,31/01/2023 17:59:00,19.17,Guatemala,METROPOLITANA,SAN JOSE DEL GOLFO UR/SALA DE DATOS,luis.escobar,31/01/2023 08:29:26,FRONT OFFICE,WO - CCR GT,,marlon.martinez,INTERFACE CAÍDA: !   <GSJGGTSJN1D1A04A33ENM1>DIS INT DES | IN 2/23,INTERMITENCIA,DESCONFIGURADO,30/01/2023 22:48:41,31/01/2023 17:58:58,"INTERFACE CAÍDA: !   <GSJGGTSJN1D1A04A33ENM1>DIS INT DES | IN 2/23

EQUIPO
!
GSJGGTSJN1D1A04A33ENM1 10.178.72.132 GT SAN JOSE EL GOLFO ID 3330
!
<GSJGGTSJN1D1A04A33ENM1>DIS INT DES | IN 2/23
INTERFACE                     PHY     PROTOCOL DESCRIPTION
GE0/2/23                      DOWN    DOWN     MS",1,0,3,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,31-JAN-23,"JOSE ESCOBAR  INDICA QUE SE INSTALA 100 METROS DE CABLE OPTICO DE 12 HILOS  SE REALZIAN 24 FUCIONES  12 EN CADA EXTREMO ATIENDE EN EL LUGAR GRUPO DE ARIEL CHACON , ROBERTO ESTRADA , ABNER CARDONA Y RA",0,0,14.7672088,-90.4034703,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
90,F4898138,F4898138-001,TRANSMISION,DWDM,TELGUA,31/01/2023 10:04:43,31/01/2023 15:21:38,5.28,Guatemala,ORIENTE,LOS AMATES UR,tmipuser,31/01/2023 10:13:36,FRONT OFFICE,WO - CCR GT,WO - UFINET,marlon.martinez,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-1(RM1/TM1-Dir Zacapa)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: IAMAGTAM,CAIDA TOTAL,DWDM SIN PROTECCION,31/01/2023 10:03:08,31/01/2023 15:21:37,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Los Amates | Puerto: 0-Zacapa/Puerto Barrios-6-11AST2-1(RM1/TM1-Dir Zacapa)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.210.4.202 Causa Probable: OSC_LOS is declared if the input power is lower tha,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,31-JAN-23,UFINET INFORMA  TRABAJO REALZIADO  SE RE FUSIONARON HILOS EN MUFA  VALIDANDO ENLACE EMILIO COYOY DE BO TX  Y DSLAM 'S SAMARA PINELO DE BO CX  SE VERIFICAN SITIOS FDS EN TEMIP  SE ENCUENTRAN OPERATIVOS,1,13,NO BRINDA UFINET,NO BRINDA UFINET,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
91,F4898791,F4898791-002,DATOS,SWITCH,TELGUA,31/01/2023 17:55:30,01/02/2023 04:44:18,10.81,Guatemala,OCCIDENTE,EL CARMEN FRONTERA UR,joser.marroquin,31/01/2023 18:46:20,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,FUERA DE SERVICIO EL ASR 920 DE CARMEN FRONTERA NMALGTCFN1D1A02A07F8M2 (10.72.196.179),CAIDA PARCIAL,FUERA DE SERVICIO,31/01/2023 17:55:29,01/02/2023 04:20:00,FUERA DE SERVICIO EL ASR 920 DE CARMEN FRONTERA (10.72.196.179),4,0,2,Closed,GT - F.O MOVIL,diego.taguite,CORRECCION ATENUACION FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,01-FEB-23,"INFORMA OSCAR RODAS QUE SE CIERRE , VALIDA ALEX SOTO DE BO IP, SE LOCALIZO DAÑO POR MACHETAZO POR CORTE DE ARBOL, SE REALIZA UNA CAPADURA, 12 FUSIONES, SE INSTALO UNA MUFA,20 MTS DE RESERVA ATIENDE EN",1,0,14.929325,-92.513790,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,CC_AZTECA_GT_INTERNET_MALACATAN_SUC_8263,
92,F4898819,F4898819-002,CONMUTACION,IMS_ACCESO,TELGUA,31/01/2023 18:26:43,01/02/2023 13:09:08,18.71,Guatemala,OCCIDENTE,SAN IDELFONSO IXTAHUACAN SHELTER,tmipuser,31/01/2023 22:20:35,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marioa.hernandez,"HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7341133"" PTP ""/rack=1/shelf=0/slot=19/domain=UNKNOWN/port=0""",CAIDA TOTAL,INCIDENTE CONMUTACION,31/01/2023 18:10:54,01/02/2023 13:09:07,"ManagedObject: HW_U2000_SYS .gt.cx.NCE_FAN Managed_Element ""7341133"" PTP ""/rack=1/shelf=0/slot=19/domain=UNKNOWN/port=0""
AddText: GT - FALLA DE PASO DE ABONADO POR PERDIDA DE SENAL DE PUERTO OPTICO EN MSAN MA5600T H801GICD Frame=0, Slot=19, Subslot=65535, Port=0 M00_HSIIGTSI_SAN_IDELFONSO_IXTAHUACAN",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,FALLA DE RED COMERCIAL,HARDWARE,closed,f,,,,01-FEB-23,"-*-*VICTOR MENDEZ INDICA QUE EL DAÑO FUE POR SABOTAJE POR CORTE EN DOS TRAMOS DIFERNTE A 300 MTS APROXIMADAMENTE DE FIERENCIA, ACTUALMENTE SE VALIDO EL PEURTO 21 DEL MSNA DE IXTAGUACAN VALIDANDO OPERA",0,1,15.13367,-91.764834,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",COLOTENANGO-SAN IDELFONSO IXTAHUCAN,
93,F4899501,F4899501-001,MOVIL,BTS,TELGUA,01/02/2023 10:03:22,01/02/2023 18:23:06,8.33,Guatemala,OCCIDENTE,WG4204_ALDEA_GUINEALES,tmipuser,01/02/2023 12:13:36,FRONT OFFICE,WO - CCR GT,,jonatan.escobar,"RADIOBASE_HUAWEI .""ALDEA_GUINEALES_ID_WG4204""",CAIDA PARCIAL,SECTOR O RADIO CON DANO,01/02/2023 09:49:36,01/02/2023 18:23:01,"ManagedObject: RADIOBASE_HUAWEI .""ALDEA_GUINEALES_ID_WG4204""
AddText: Guatemala ---NodeB 3G FUERA, SECTORES FUERA DE SERVICIO EN: WG4204",1,0,2,Closed,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,01-FEB-23,"OSCAR RODAS INDICA SE REALIZAN TRABAJOS 200 CABLES DE 12 HILOS SE INSTALARON 2 MUFAS Y SE REALIZARON 24 FUSIONES EN TOTAL, FUE POR ESTIRON DE CABLE EL DAÑO TRABAJO EN SITIO AXEL MORALES Y JHOSIMAR AGU",1,0,14.6716770,-91.3879210,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,,
94,F4899600,F4899600-002,TRANSMISION,DWDM,TELGUA,01/02/2023 10:42:19,01/02/2023 15:06:38,4.41,Guatemala,ORIENTE,SAYAXCHE UR,tmipuser,01/02/2023 10:55:09,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Sayaxche | Puerto: 0-Chinaja/Santa Elena-4-11AST2-2(RM2/TM2 Santa Elena)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.34 Causa Probable: OSC_LOS is declared if the input power is lower than the OSC_LOS threshold. Descripcion de Alarma (ESP): Perdida de la potencia optica de entrada de la interfaz OSC Mnemonico: PSAYGTSA,CAIDA TOTAL,DWDM SIN PROTECCION,01/02/2023 10:32:19,01/02/2023 15:06:35,GT | Alarma: OSC_LOS | Descripcion: Loss of OSC interface input optical power | Equipo: GT_Sayaxche | Puerto: 0-Chinaja/Santa Elena-4-11AST2-2(RM2/TM2 Santa Elena)-OSC:1 Tipo de Equipo: OptiX OSN 9800 - Direccion IP: 10.179.5.34 Causa Probable: OSC_LOS is declared if the input power is lower than th,1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,01-FEB-23,"MAURICIO GOMEZ INDICA QUE SE VALIDA ENLACE CON FERNANDO MUY   DE BO TX     UFINET ATIENDE CON REALIZACION DE   CAPADURA DE UN CABLE, POR UN BALAZO  SE PROCEDE A CIERRE DE FALLA  TRAMO SANTA ELENA CON",0,1,NO BRINDA UFINET,NO BRINDA UFINET,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
95,F4899820,F4899820-001,DATOS,SWITCH,TELGUA,01/02/2023 12:34:56,01/02/2023 14:35:47,2.01,Guatemala,OCCIDENTE,COLOTENANGO I CELDA,joser.marroquin,01/02/2023 12:49:07,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,estefany.roldan,HCOLGTCLN1D2IGM1#SHOW INTER PO1 | I RATE,RENDIMIENTO,FUERA DE SERVICIO,01/02/2023 12:34:55,01/02/2023 14:35:46,"HCOLGTCLN1D2IGM1#SHOW INTER PO1 | I RATE
  QUEUEING STRATEGY: FIFO
  30 SECOND INPUT RATE 48681000 BITS/SEC, 25731 PACKETS/SEC
  30 SECOND OUTPUT RATE 588768000 BITS/SEC, 57595 PACKETS/SEC
HCOLGTCLN1D2IGM1#SHOW INT DES | I 0/21
GI0/21                         UP             UP       MSAM_M00_HSIIGTSI",4,0,3,Closed,FRONT OFFICE,alexanderf.lopez,RESTABLECIMIENTO DE INTERFAZ CON CENTRAL,FIBRA OPTICA,closed,f,,,,01-FEB-23,CARLOS FUENTES INDICA  QUE SE  CAMBIA TRANCIBER DEL LADO DE COLOTENANGO QUEDANDO  INTERFAZ OPERATIVO VALIDA  MARIO CHAN DE BO IP  SE LE LLAMA A OSCAR RODAS PARA VALIDAR TRABAJOS  INDICA QUE SE REALIZO,0,0,15.413169,-91.765270,ULTIMA MILLA,SI,2.HILOS FO ROTOS/ MAL ACOMODO DE HILOS EN BANDEJAS / TUBOS H,2.1 INTERVENCION A MUFA O CIERRE FO/NAP/HUB BOX EXISTENTE EN,,
96,F4900262,F4900262-002,CONMUTACION,UNIDAD REMOTA DE ABONADOS (RSU),TELGUA,01/02/2023 15:45:27,02/02/2023 09:13:25,17.47,Guatemala,METROPOLITANA,REP VIVIBIEN XT,tmipuser,01/02/2023 16:20:47,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,"HW_U2000_SYS .gt.xt.u2000_EXT_gt Managed_Element ""7340117""",CAIDA TOTAL,HTI FUERA DE SERVICIO,01/02/2023 15:27:55,02/02/2023 09:13:24,"ManagedObject: HW_U2000_SYS .gt.xt.u2000_EXT_gt Managed_Element ""7340117""
AddText: FUERA DE SERVICIO EQUIPO MSAN MA5616 M00_GNCYGT7W_VIVIBIEN_MA5616 REP VIVIBIEN XT",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,CONFIGURACIONES,INTERVENCION A LA RED,closed,f,,,,02-FEB-23,"JOSE ESCOBAR , INFORMA QUE REPARAN HILOS DAÑOS E MUFA, A 2500MTS DE VIVIBIEN XT. TRABJARON EL LUGAR HECTOR QUEZADA, DANIEL GAMES, LUIS AROCHE, BYRON GASPARICO, UCHAITA.  CONFIRMA GUSTAVO TOBAR DE CX T",1,0,14.621361,90.510890,ACCESO,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,CC_DIFORZA_GT_VIVIBIEN_Z5,
97,F4900517,F4900517-001,TRANSMISION,DWDM,CLARO_XT,01/02/2023 19:20:01,02/02/2023 02:30:50,7.18,Guatemala,CENTRAL,BARBERENA XT,emilio.coyoy,01/02/2023 19:31:45,FRONT OFFICE,WO - CCR GT,WO - UFINET,thomas.peliz,"GT || DEGRADACIÓN EN ENLACE BARBERENA_XT Y VALLE NUEVO_XT, HILO AFECTADO ES LA RECEPCIÓN EN VALLE",DEGRADACION DE  SERVICIO,FIBRA ATENUADA,01/02/2023 19:20:00,02/02/2023 02:30:46,"GT || DEGRADACIÓN EN ENLACE BARBERENA_XT Y VALLE NUEVO_XT, HILO AFECTADO ES LA RECEPCIÓN EN VALLE NUEVO_XT  SE TIENE -28DB",3,0,Falla sin Afectación,Closed,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,02-FEB-23,"PERSONAL DE UFINET INDICA QUE 02/02/2023 01:14 AM ESTIMADO CLIENTE, SE LES INFORMA QUE NUESTRO PERSONAL DE CAMPO VÁLIDO QUE LA FALLA SE DEBÍA A UNA DEGRADACIÓN, PERSONAL DE CLARO JIMMY BORRAYES DE TX",0,0,NO BRINDA DATO,NO BRINDA DATO,BACKBONE,SI,4.ATENUACION EN CONECTORES O HILOS FO / MALA CONECTIVIDAD EN,4.3 EMPALME O FUSION POR HILO DE FO EN CAJA DISTRIBUCION /TE,,
98,F4900863,F4900863-003,DATOS,ROUTER,TELGUA,02/02/2023 07:50:21,02/02/2023 21:18:08,13.46,Guatemala,METROPOLITANA,TORRE ZONA 08,tmipuser,02/02/2023 08:13:58,GT - F.O MOVIL,WO - CCR GT,WO - CLAROFIBRAOPTICA,marlon.martinez,GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: HTSCGTVAN1R1A01A01YOM1 | Puerto:  Interfaz Generica,CAIDA TOTAL,DESCONFIGURADO,02/02/2023 07:31:28,02/02/2023 19:30:00,"GT | Alarma: The Device is offline | Descripcion: Device discontinuity | Equipo: HTSCGTVAN1R1A01A01YOM1 | Puerto:  Interfaz Generica
Tipo de Equipo: ATN905 - Direccion IP: 10.87.5.21
Causa Probable: 1.The device is offline. 2.The NMS server cannot be connected to the device through ICMP/SNMP.
Descri",1,0,2,Closed,GT - F.O MOVIL,diego.taguite,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,02-FEB-23,INFORMA VICTOR MENDEZ Y HUBER GOMEZ QUE CORTE FUE DEBIDO A MAQUINARIA PESADA SE CORRIERON 50 MTS EN UNA DISTANCIA DE 200 MTS SE INSTALA MUFA Y SE REALIZAN 12 FUCIONES POR LO QUE SOLICITA EL CIERRE,1,0,15.586088,-91.696143,BACKBONE,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA","3.4 INSTALACION DE CABLE FO AEREO FIG 8, DE 12 A 48 FO",CC_MP_GT_UNION_CANTINIL,
99,F4901022,F4901022-002,CONMUTACION,IMS_ACCESO,TELGUA,02/02/2023 09:46:52,02/02/2023 16:39:25,6.88,Guatemala,CENTRAL,PARRAMOS SHELTER,tmipuser,02/02/2023 11:46:48,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,GT - PERDIDA DE CONEXION ENTRE MSAN MA5600T M00_CPARGTPA_PARRAMOS Y U2000,CAIDA TOTAL,INCIDENTE CONMUTACION,02/02/2023 09:46:27,02/02/2023 16:39:24,"GT - PERDIDA DE CONEXION ENTRE MSAN MA5600T M00_CPARGTPA_PARRAMOS Y U2000

Huawei/U2000;7341267
native ProbableCause=Communication with the device failed,
ProbableCause=UNIDENTIFIED,
probableCauseQualifier=41-100,
Layer Rate=1,
service affecting=Information_not_provided,
affectedTP list=,
nativeEMS",1,0,2,Closed,FRONT OFFICE,alexanderf.lopez,MEDIO DE TX_EMPALME O FUSION DE FIBRA OPTICA,FIBRA OPTICA,closed,f,,,,02-FEB-23,"COMENTARIO GENERAL DE CIERRE: SE ENCONTRO DAÑOS EN FIBRA CORTADA POR TRASPORTE PESADO SE RELIZA  1 EMPALME DE FO DE 12, SE INSTALO UNA MUFA FOSC 400A RECICLADA  , 12 TERMOS DE 60 MM Y  PREFORMADOS, TR",296,4,14.609812,-90.800643,ACCESO,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
100,F4901486,F4901486-002,DATOS,DATOS,TELGUA,02/02/2023 14:32:49,02/02/2023 18:39:22,4.11,Guatemala,OCCIDENTE,LA FLORESTA UR,garza.stebee,02/02/2023 15:42:58,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,"7.	EQUIPO: QTZLGTLFN1D1IGM11  10.72.33.13   LA FLORESTA",RENDIMIENTO,CONFIGURACIONES NUEVAS,02/02/2023 14:32:30,02/02/2023 18:39:18,"7.	EQUIPO: QTZLGTLFN1D1IGM11  10.72.33.13   LA FLORESTA
!
020725: FEB  2 10:17:43.172 GMT: %SFF8472-3-THRESHOLD_VIOLATION: GI0/13: RX POWER LOW WARNING; OPERATING VALUE: -19.0 DBM, THRESHOLD VALUE: -19.0 DBM.",3,0,3,Closed,FRONT OFFICE,alexanderf.lopez,EQUIPO EN IMPLEMENTACION,HARDWARE,closed,f,,,,02-FEB-23,MANOLO  RAMOS INDCIA QUE  SE  ENCONTRO  ATENUACION  EN  LA  RX  DEL  FLORESTA  SE ENCONTRABA  A  -20 DB  SE LIMPIO  CONECTOR  Y  PACHT  CORT SE DEJA  EN  -13DB  EL CUAL SE ENCUENTRA  EN SERVICIO  YF U,0,0,14.729468,-90.658512,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,CC_ASEGURADORA_GT_LA_FLORESTA_QUETZALTENANGO,
101,F4901488,F4901488-002,DATOS,DATOS,TELGUA,02/02/2023 14:34:43,03/02/2023 17:00:56,26.44,Guatemala,ORIENTE,SALAMA UR,garza.stebee,02/02/2023 15:48:11,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,rodriguez.brayan,"8.	EQUIPO: BSALGTSAN1D1IGM2   10.72.35.6  SALAMA",RENDIMIENTO,CONFIGURACIONES NUEVAS,02/02/2023 14:34:21,03/02/2023 17:00:52,"8.	EQUIPO: BSALGTSAN1D1IGM2   10.72.35.6  SALAMA
!
105509: FEB  2 13:48:06.404 GMT: %SFF8472-3-THRESHOLD_VIOLATION: GI0/12: RX POWER LOW WARNING; OPERATING VALUE: -21.6 DBM, THRESHOLD VALUE: -19.5 DBM",3,0,3,Closed,FRONT OFFICE,alexanderf.lopez,SATURACION,PERFORMANCE,closed,f,,,,03-FEB-23,"OSBIN CAAL INDICA SE INSTALA UN TRAMO DE 200MTS DE CABLE SE REALIZARON 24 FUSIONES, SE ELIMINARON ATENUACIONES VALIDA MARION CHAN DE BO IP TODO OPERATIVO Y EN RANGO  TRAMO TRABAJADO SALAMA UR Y CELDA",0,0,15.0407,90.1809,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.2 INSTALACION DE CABLE DE FO DUCTO DE 12 HASTA 72 FO,,
102,F4902394,F4902394-002,TRANSMISION,FIBRA OPTICA,TELGUA,03/02/2023 10:35:29,03/02/2023 20:05:48,9.51,Guatemala,OCCIDENTE,HUEHUETENANGO UR,tmipuser,03/02/2023 11:11:41,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marlon.martinez,"INC_100MS_NE .gt.tx.HUEHGTHUHM2_A19 RESOURCE ""Section 01/SM04/HUEHUE/HSRGTSRHM1_A41-1  SINFMF-1-1-12-9""",CAIDA TOTAL,CORTE DE FIBRA,03/02/2023 10:33:30,03/02/2023 20:05:47,"ManagedObject: INC_100MS_NE .gt.tx.HUEHGTHUHM2_A19 RESOURCE ""Section 01/SM04/HUEHUE/HSRGTSRHM1_A41-1  SINFMF-1-1-12-9""
AddText: Section 01/SM04/HUEHUE/HSRGTSRHM1_A41-1 SINFMF-1-1-12-9",1,0,2,Closed,FRONT OFFICE,bernie.cubur,ACCIDENTE Y OTRAS CAUSAS,FIBRA OPTICA,closed,f,,,,03-FEB-23,SE VALIDA ENLACE OPERATIVO Y NIVELES DENTRO DE RANGO GT_HUEHUETENANGO-HUEHGTHUN1T1A05A03HSN0-O-SHELF1(PITZAL/QUICHE/TZAJON)-1-13FIU-1(IN/OUT DIR ALDEA PITZAL) GT_PITZAL-TMOMGTPIN1W1A02A03HSN0-O-SHELF0,0,1,15.320433,-91.489924,BACKBONE,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,,
103,F4902524,F4902524-001,DATOS,ROUTER,TELGUA,03/02/2023 11:52:01,03/02/2023 17:25:32,5.56,Guatemala,METROPOLITANA,VILLA CANALES UR,tmipuser,03/02/2023 14:04:08,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,thomas.peliz,GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GVCAGTVCN1D1A01B10ENM3 | Puerto: GigabitEthernet0/2/4 Interfaz Generica,CAIDA PARCIAL,DESCONFIGURADO,03/02/2023 11:27:10,03/02/2023 17:08:49,"GT | Alarma: Link Down | Descripcion: Link Down | Equipo: GVCAGTVCN1D1A01B10ENM3 | Puerto: GigabitEthernet0/2/4 Interfaz Generica
Tipo de Equipo: ATN910C - Direccion IP: 10.31.204.92
Causa Probable: The link breaks when the interface changes to down.
Descripcion de Alarma (ESP): Enlace caido
Mnemoni",1,0,2,Closed,FRONT OFFICE,juan.guillen,VANDALISMO,FUERZA Y CLIMA,closed,f,,,,03-FEB-23,"RUDY  SIPAQUE  INDICAQUE SE ENCONTRO  CABLE  REBENTADO   POR LO QUE  SE  JALO  RESERVA  Y  SE  ESTRECHO EL  CABLE REALIZANDO UN  EMPALME  DE 6 FUSIONES  ATENDIERIO  SAMUEL ROMAN , HERSON PAREDES, OSV",1,0,14.453561 norte,-90.545078w,ULTIMA MILLA,SI,1.DAÑO / ROBO DE MUFA O CIERRE FO / FAT /HUB BOX / NAP,1.1 CAMBIO E INSTALACION DE MUFA O CIERRE OPTICO/FAT/NAP/HUB,UR KM 25.5-VILLA CANALES,
104,F4902598,F4902598-002,DATOS,SWITCH,TELGUA,03/02/2023 12:18:41,03/02/2023 18:50:43,6.53,Guatemala,METROPOLITANA,ALAMEDAS DE VILLA FLORES SHELTER,andy.garcia,03/02/2023 12:33:27,FRONT OFFICE,WO - CCR GT,WO - CLAROFIBRAOPTICA,marlon.martinez,"GT (VILLA CANALES) ALAMEDAS DE VILLA FLORES HUAWEI ATN 910I(10.78.24.5) - ROUTER 	HELP",CAIDA PARCIAL,FUERA DE SERVICIO,03/02/2023 12:18:38,03/02/2023 17:38:39,"GT (VILLA CANALES) ALAMEDAS DE VILLA FLORES HUAWEI ATN 910I(10.78.24.5) - ROUTER 	HELP
		
HOSTNAME: 	GVCAGTAVN1C1A01A06COA1
ADDRESS: 	10.78.24.5",4,0,2,Closed,FRONT OFFICE,juan.guillen,ROEDORES O INSECTOS,FIBRA OPTICA,closed,f,,,,03-FEB-23,RUDY SIPAQUE INDICA SE JALA RERESERVA DE CABLE SE ESTRECHO Y SE IMPLEMENTO UN EMPALME VALIDA DE BO IP SAMARA PINELO TODO OPERATIVO Y EN RANGO  TRAMO TRABAJADO VILLA CANALES HACIA ALAMEDAS DE VILLA FLO,1,0,14.525860,-90.532961,ULTIMA MILLA,SI,"3.CABLE FO CORTADO, DAÑO O ESTIRAMIENTO DEL CABLE FO TRONCA",3.1 INSTALACION DE CABLE DE FO AOTV DE 6 FO,,
